"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"31",-9.94074294401481,-9.90142985846993,-7.07654646529355,-3.27959092240164,-1.19758447845253,0.424444370661057,2.3563149419861,4.14969773861619,5.25008361185663,6.58504370079852,7.13411481638094,6.86182999837609,6.32506506701961,6.71503039481853,6.67192590541272,6.84651941696844,5.21323528938771,3.70899975223479,4.58780662417654
"32",-2.01391367572213,-1.9841695736179,-2.70243231524054,-2.9761999199817,-2.3338538451537,-2.17784676350518,-0.335734091594935,-0.00395047727535218,1.46133058138455,2.29352992556631,3.60114528243593,4.68150507589688,5.1740000738933,6.39794538726334,6.66318023863916,5.66627668328837,6.63418677928809,7.3067495577098,5.99655017200513
"33",1.97795624297704,1.99068331411148,0.0593163841060645,-1.25272241691867,-2.45792171664776,-2.3778470079528,-2.13374873719684,-1.63960292372547,-1.00742631185494,0.645458216496827,1.43859713307701,2.26366174031635,3.5788542496144,3.06179881707123,1.317866364679,3.17174108512173,5.08785356369992,6.06774598869386,6.5222921160799
"34",6.05112697468436,6.04086915256024,4.95300866159013,2.41403339786146,1.86526952399007,0.977806453497764,0.350833876787393,-0.0069203068664607,0.0742885086979688,0.829904584112307,1.48413560645701,2.17860415767126,2.4315386866837,3.98257955041114,4.89159283662567,4.97582468113109,4.18528348228985,4.49769759104247,5.83226042519551
"35",6.98608632427786,6.99730723285395,6.85051000604001,5.800813189831,5.74560244425939,5.04753085182777,3.97409939213879,2.66292107732766,2.12597428030586,2.58383104840133,2.64683899222546,3.27223139140153,3.12728576671714,3.93011998028861,4.88556631149898,2.37506150318133,1.17640914069939,2.34395749521759,3.67685834073946
"36",5.86413510476566,5.89468799608571,6.92644453513939,6.97904772994414,7.34705609254273,7.19577751090909,6.80148010306592,6.18278016095429,5.04453631910036,3.94726445033847,3.25726586865015,3.12911718101531,3.32299217241115,3.55458235216917,3.53532925141779,5.30077160587341,4.91115887830346,4.09335478195192,3.96380663637957
"37",1.717793641351,1.76006403217312,2.7745127983038,4.09606793252207,4.8322560695633,4.46738333312517,5.75954490348436,5.3478772396273,3.8691880087065,3.32356707019736,1.7403068516729,2.44258692810163,3.07815225029529,2.57410740693121,2.77614208967166,2.90090234255316,2.43091002413068,2.6798941523817,3.57155312029532
"38",1.53893185273311,1.59206062053241,1.97239832948185,2.5911125907626,3.16026504344321,3.8151416005886,2.27444254100129,3.29742326897423,2.5960763749411,1.4110496954093,2.97453188380339,2.95211208617249,2.21346587242051,2.65020780662191,2.27995075712587,2.42823975198764,1.94641924626413,1.71079222520455,2.85447496512512
"39",-2.49358847247013,-2.46777029258535,-2.11349369350406,-1.03758957491024,-0.0753034929600094,1.25632578431896,1.27693138193971,1.83582674922214,2.12033265005897,2.24389694369569,2.38660053436063,2.92797487229377,1.83657013216481,2.27710947894916,2.65509302249916,2.83860464610732,4.28348731511961,3.07431094286625,2.11526271625008
"40",-9.57488928547827,-9.54799740595505,-8.77469218817005,-7.42199560032765,-4.6840267913104,-3.4675391010225,-2.67102380436594,-1.22106324824171,-0.0528057197347479,1.08552060000651,1.16835179309966,2.24607179469104,1.80971316081935,2.17741146621236,2.53933285208645,1.99165697349346,1.8145812387867,3.19913945423656,2.63679898903439
"41",-2.6561900984864,-2.62893430109173,-2.77230994164393,-3.79580827683145,-3.84657522845153,-3.39891400755252,-2.71901099078685,-2.00470646093688,-3.34780309118173,-2.68681367957139,-1.6471721281583,-0.684720785284237,-0.211038016332771,0.342449841834309,0.854634804704735,1.87378576451019,1.62788249434936,2.34939478255223,1.70435788351165
"42",3.23811884460303,3.27066313887484,2.18539796721607,2.06014662342993,-0.466886080951975,-1.45349585235362,-1.42233911274753,-2.08922140331972,-1.04322805529034,-0.45922734638086,-2.27183734238989,-2.44772932807952,-1.27758815182525,-0.439659009440858,0.112263331427019,0.404058207778138,0.209339694119764,0.75521825282796,0.239801596674883
"43",5.1568180315949,5.18598964852625,3.56637992908219,3.65594159075866,2.46241408696725,1.50859683407298,1.31633746337482,-0.124056928277099,-0.608313472652445,-0.289780540509001,-1.78618820047623,-4.0654392710641,-4.80772375184852,-5.68115332006606,-4.38316425588867,-3.11956658365096,-1.80312435153847,-1.1909993667347,0.10623898953952
"44",5.09990746248922,5.12277079888841,5.01167739213244,4.52511362949859,3.93743984723992,2.24385467341222,2.02390812582933,2.65741142429039,1.26985381680355,0.557456613822926,-0.763543257002234,0.366000567946011,-0.823115418702439,-1.11497065192342,-1.42932335485943,-1.62565626568344,-0.859593287582811,-1.06278068251247,-1.49641087001056
"45",4.18933835679815,4.17907266850868,3.07156369558905,3.53020397032263,3.54263600134832,4.32377443162325,3.3861405764593,3.73684381167688,4.09773471485539,4.10542106466177,4.17787813463575,3.3034257457671,2.91456434518371,2.02503446019179,-0.227948792366241,-0.759757314661691,-1.31787138840114,-2.55939251770027,-2.17673195077965
"46",5.33567982021278,5.3021334189775,5.1133906875438,3.77850921334892,4.78991893985286,4.1561483691553,3.66299950915929,3.93593063941127,4.01701345298764,4.46117942737322,4.19955126595352,4.53481369961043,4.77847873250046,4.08318358999628,3.0963998301246,0.942445036406709,-0.241588257431055,-3.00710106807646,-2.3581246524401
"47",8.52267169013148,8.47262597958006,8.58524357459314,7.39848668207175,7.61092268852831,8.07025739105742,7.49868115969781,5.93274020114329,5.96182185093371,5.06612262451753,5.4855748253979,5.11601807680968,4.86467586915245,4.18814122512778,3.83237940512178,3.37092880796529,3.72688285479184,0.679433657146964,0.331389845397215
"48",8.6527529909445,8.60916705289337,8.19580353866724,8.5122759601573,8.77287649476814,8.89518938143876,8.7394586390961,8.58217796092715,8.45542657158095,7.83646132538959,6.75756211397854,6.36385886529096,5.80356538006559,5.16458489898468,5.04991610368501,5.06013997970981,3.97689928948904,2.68020866704259,2.35123192482853
"49",6.66901315354611,6.65172071834904,7.56238430813721,8.22825520328288,8.80119644547205,8.8375795510413,9.2214628874089,9.27877497197595,9.08921883460365,8.74613283305765,8.61227673976599,7.23989965633331,7.07716969617808,6.80357719938074,6.84208653275653,6.89048805305096,6.13664528867672,7.57018237289712,6.42404791922316
"50",6.62023266574125,6.62562584077768,7.57604824043569,7.79976766621318,8.08562462523742,7.40333289820681,7.4145593183323,7.81755865110138,8.69899189557063,8.45449849633927,8.47181324037225,7.61378982599042,8.32746398519621,8.39442304192174,7.85973273789363,8.08509604541643,6.94221667850767,8.31728033814236,7.13620804936763
"51",5.60397250313961,5.61016783084602,3.8187878440182,2.78527760262761,3.09792917604921,3.71207740166039,4.92205040476743,4.95209423597539,5.64682124918463,6.84655245940439,8.25271768307966,8.22099400058954,8.33522105210843,7.93365485646444,8.06270043325447,7.46171230871755,7.20728544307226,8.04167951507436,8.3359707995964
"52",-0.32285676515307,-0.335328444933542,1.37636917466398,1.9677732947919,0.130078689275966,1.39120860499637,2.29373183937115,3.07321215563464,2.43687156816004,3.94774758978627,4.61561568842099,6.01133430597935,5.46006045090919,5.93375445698195,6.40193818389181,6.76263707530046,7.67245481603153,7.85767734319511,8.63262781227382
"53",-3.16838522043761,-3.20440103362216,-1.38041676717139,-0.595235488152008,-0.886176289041916,0.180948744907837,0.320528110379783,1.00351546066269,1.65060378701505,2.11835906674101,2.09774725258378,4.16380162379692,3.73381838539397,3.62555009604606,4.48574181090215,5.8618003992949,5.51478283552181,6.88250335182943,7.56437260848112
"54",-1.11960473263273,-1.14121823124719,-0.958998959780285,-0.992962407710444,-0.582879927602364,-0.708038332622087,0.375541047637708,1.0198477641057,1.23663597481752,0.213139335429075,0.398776611356284,0.189131251201955,0.0389533415943985,-0.0614377776226213,0.800064676540811,0.777280572369237,2.58442664356266,4.09303081744575,4.91579626999218
"55",-0.0301738383237977,-0.0555144270299751,-0.0109790039699364,-2.34004188659855,-1.06776787827518,0.0522763889085594,-0.164088334874732,-0.0422774442530971,0.892365437187077,0.195751409163357,-0.583807611529286,-1.08117105951621,0.196721281333462,1.18906412052429,0.581850308127342,0.833034561432859,1.0111199332462,0.58592138005232,0.549560774889329
"56",1.95356599907459,1.94934447882614,1.9643342009487,1.18107760676727,0.867552170470052,0.202943305747289,-0.324916345170111,-0.460418493679718,-1.11301409824578,-1.1352888647168,-0.693168898676102,-1.0494320807219,-1.68095894874178,-0.734282275445154,-0.743628145993416,0.0466723034683169,0.0627138664434061,-0.303175552767192,-0.973375284342075
"57",4.98608632427784,4.97869256165043,4.55493961560103,5.22417071793558,3.83907582385415,3.19722647400813,1.74982205743941,1.47722049727161,1.69370349187748,1.09269571291297,1.40696165027063,0.418844810829991,0.953637379420266,1.3528082239057,1.12035003288996,1.84148492270297,2.52661233648555,1.88173962611771,1.61634753625679
"58",8.13242778769247,8.09985479190176,6.87263798702187,6.39779698119213,5.68071904767694,5.07408870214757,3.33988176948404,3.1234529626708,3.27266904422734,3.15905143225036,2.82889748990501,1.34670098942727,0.697079772531671,-0.594768901775053,-0.471964388909467,-0.7364987158636,0.0425837937253341,1.19806620723179,1.67736335560613
"59",8.34380990151362,8.28892896410319,8.04563292869146,8.06075094435438,7.8900063914102,5.09974468850208,4.08390397726391,4.06568064148842,4.34118533124457,4.07731894236726,4.19542087101663,3.40458143550223,4.02015128451191,1.18531787275279,0.427351451017551,0.1481653971096,-1.89190817252271,-0.242592572025954,0.861187136253262
"60",9.49015136492826,9.44148314944161,9.75118057345064,9.60781391684442,9.22324261752965,9.05495511269899,7.87397213142557,6.64254981162642,5.55583255784901,4.99832358901087,4.84423453157039,4.65148389340279,5.23230356644541,6.34517829017219,4.36117499813133,3.01085918064378,2.98471526366866,2.93546934573912,2.84925565999808
"61",9.62023266574128,9.57711361345034,9.65428322924858,9.627134793267,8.64653641146312,7.65369505039279,6.70400041906735,6.32354335235011,6.23546483271577,5.90350111971427,5.23696545660213,5.08938973497901,5.19443983102925,4.09817963387643,4.11426977789408,3.07449386222907,1.78245344304849,0.962434491026275,0.504884477034765
"62",2.77063916980634,3.57218144403824,4.44739040547932,4.05938424607667,4.69526390107734,5.40821284811328,5.35100621564985,5.72127510876461,5.60811773927323,5.62938052727118,3.7682712948785,3.39488970580115,3.57849424512708,3.55006441185184,4.51960173056948,4.50581061069569,5.67164176460739,5.20632544328579,4.36520550867661
"63",-3.15212505783591,-1.6252569043563,-1.07410821975424,0.811684772764267,0.0217322675502249,0.830478872246039,3.26384390137326,3.6204957972738,2.96909493626596,3.5360946714972,4.40837116394757,3.72364468915405,2.23478000066857,0.816458368575124,1.93666581439878,3.11522044899729,4.22931849840882,4.37797146850314,4.48100040729052
"64",-10.0952144887302,-7.47111656624971,-6.68071614542588,-4.21799315845229,-2.99613101087654,-3.14085138536642,-1.47415360205838,-0.772517680128454,-0.485607071599287,1.07441474671058,2.10407065862004,2.14912789074892,2.82594075162844,3.70334881788967,3.68436485164179,3.92640491027211,3.70961138488779,2.60035130720747,3.01264444795407
"65",3.93730583647302,2.27949566725241,-0.998980695496623,-2.8489720674944,-2.51206035372987,-3.08624230440931,-1.47311937808048,-1.0228320095218,-0.659882526489145,-0.305072205311094,0.125205909836131,1.61932402404507,1.53830053006639,2.32106793310662,2.82005596024734,2.8742810645625,2.17745012040422,3.39749821755888,3.7928937124131
"66",0.929175755172231,-1.53601464727037,0.914749046523821,1.78930810551227,1.98102615231987,2.53000114476514,3.15894272403647,2.33154893023531,1.95690025719889,1.1003813600725,1.58482201985186,2.41836867519793,2.64615840864882,3.52486456342311,1.74581558335911,-1.18395632543134,-2.25396683627869,-1.11284665193745,-2.14045890487237
"67",3.96982616167629,2.49128061061838,2.68176815082307,3.24022344648273,1.72823869059735,3.87470514536573,3.38048946481626,2.41874718889085,2.69776468333381,1.40440306827538,0.446283439688061,0.547295503060823,1.65697910144023,2.16520985178325,2.06285295968756,0.580083366992473,1.53893661281658,1.12340211540949,1.78485427156659
"68",6.04299689338361,5.31551854652023,4.35937134804587,4.19430910600647,0.304147738940162,0.910630303424902,0.94820893324107,-1.19123458946482,-0.966564376690011,-0.62801079460499,-0.097881121876541,-0.794566744019095,-0.345132014116372,0.675582633933833,2.01613004507706,0.889067632399348,1.14954964102616,0.88032279486193,1.58045776523469
"69",6.18933835679824,6.7597859510946,6.34255199678223,4.80869349236727,3.36098404683825,2.70834703474319,1.70598958577926,1.24484057302898,1.86487927771008,1.80447615556282,0.411094644775175,0.279869973342995,0.629132178384316,0.557923055491846,1.24989789195514,-0.2395440158918,1.57107307338565,1.39147921622003,1.30968626780042
"70",6.22185868200149,6.83278465846809,6.46506183173783,5.92015840736018,7.10096278087222,5.87689209825594,4.6553009779069,5.14597186491007,1.77787779957451,2.20029561673998,2.28043970753729,2.26455554065395,2.17532975676442,2.45999168366621,2.71619140485419,2.7488525788044,1.88352277312241,2.39272123575487,0.883261001460504
"71",8.2950294137088,7.21689688558757,4.89412960051724,2.07824634784916,4.3518523678556,4.5200743468787,5.24137405377596,5.49626292451343,6.61091260234809,5.94328372082509,5.17871448040638,4.77225474458251,3.7883357896124,2.90884072587163,2.68977605144237,4.40153371487989,2.70031802922033,2.48908389344142,1.95798719500494
"72",1.34380990151369,1.60429678878482,1.79476191368657,3.61534412500639,4.48490945895901,5.14998619860383,6.10907380341453,5.37732191739277,5.78123154330867,5.30803067677113,5.60788355680521,5.38015709761434,4.70708586478474,3.36826569096856,3.62118965701785,4.64036075691091,4.22587214767444,3.62036113711933,3.62524655395962
"73",3.39259038931856,3.47147299572781,3.77685230403342,3.97509152621957,4.61810267431315,4.39269767307061,4.87906498219872,5.10422186383567,5.29988094976199,5.24235521095091,5.14704773350457,5.1683782220995,4.13893645058671,2.74754471853359,3.38918748635911,4.20822126652557,3.94840266398095,3.80285581005519,4.61387328482987
"74",5.41698063322101,5.86301815229885,6.09630003116754,5.67322259965251,5.95601475468589,4.96189547744867,3.94827220420785,4.434396724282,4.00817308802826,4.68668827561378,4.34944072204204,3.89119097711063,4.6607539993351,5.35020333284283,3.53503801973199,3.99444808890622,3.52903817229507,3.78121123737042,4.48514611236538
"75",-4.52610879767331,-2.05657451501329,0.759415204252859,1.53536932150635,2.72019168703367,3.06942471428922,-0.0490042199866956,1.59850752943961,1.63198523527867,2.78963447080331,0.536739289010842,0.977994019425473,1.64491231356769,2.3064142117559,1.70138248053834,2.66987589321258,2.79356085491267,2.40039520799578,1.66169947230012
"76",-3.50171855377088,-2.8807113470445,-2.17435474528329,-1.07737109968401,-0.333333573318781,0.856149899428825,0.904140466268128,0.838078157355718,1.01138601231947,1.53610659466761,3.15661128519986,1.90519510044919,2.35935107036497,2.85672814901951,3.59489904815011,4.15840376936105,4.30956433841135,2.79732753457161,0.769650812618633
"77",3.42511071452181,2.38138600804961,1.5073605499655,1.52395533797828,-0.0444511598113175,-1.60748354345768,1.68445842869698,1.49774245551101,0.147081963463443,1.14420207850877,2.20091352214697,2.19184511656471,0.380054876848536,0.333403262635202,1.11888908859411,0.564526734593424,2.2248492167734,2.5782432866931,2.36184816838606
"78",-0.5748892854782,-0.0806387702408516,0.357201652803738,-1.08684886110231,-2.12348072624523,-2.21204965563016,-1.6026445858926,-1.18066328254503,-0.646778247415352,-0.77508903301241,0.202216608379539,-0.647293832482008,-0.447435838984067,0.34822838266739,0.188701579316421,-2.76607894430679,-1.70885305649181,0.303750490672037,1.98362910886525
"79",-0.517978716372518,0.0619560046273201,-0.0306878556786586,-0.437064036467112,-1.34864239068658,-0.694741495625101,-1.23213143620544,-1.16664590731083,0.0711196080654241,-0.547018371471849,0.16039542840091,0.305786709689156,-2.15686802919208,-3.43019533939482,-1.41255261906592,-0.591618891219647,-1.32816227264045,-2.84342135012259,-1.60664194480747
"80",-4.46919822856764,-3.85850013615132,-4.11759304062605,-3.17714552034674,-2.90492000701034,-2.35278926812411,-3.24173656117966,-2.79304058402339,-2.23993822017171,-1.53556699726871,-1.08552733729062,-0.559702974534674,1.54284446332477,1.8110949215176,0.962378425074023,0.315063810341073,-0.972749048927555,-1.77244184492528,-1.79089987583637
"81",-3.41228765946196,-2.79288440098186,-3.52898607466615,-3.96927210155123,-1.37884773991146,-1.30219253049864,-2.03682415545003,-1.50367213603281,-1.80010295197879,-1.23004270962735,-2.41191155466016,-1.31656205495234,-0.654494619415809,-1.36794440092371,-1.19322517096924,-0.95520615250067,-0.698222252306997,0.244145539393973,-0.400012979844003
"82",-3.33911692775464,-2.29666419191864,-2.226776012088,-4.98033561909025,-3.25199006111968,-2.40486474583149,-1.14879414911104,-0.519910181298594,-1.88664642462446,-1.67417985110523,-3.25040820173787,-2.91243018267785,-2.77268975860193,-1.08261011906426,-0.235807936952232,0.701892350764553,0.0154498287820638,0.608185460386622,0.101915073067978
"83",-4.32285676515301,-5.03090515231149,-4.42725994874938,-2.56414036087236,-4.60680656530427,-3.60830594394779,-3.3503398520672,-3.72889510472977,-3.0880973663393,-2.76072767209744,-2.64040587070994,-3.28942277530535,-4.00838408310931,-3.59648544456161,-2.98795266588727,-1.23929645113949,0.210680938409078,-2.38186425805654,-1.07224350534276
"84",-1.23342587084407,-6.15039187170291,-4.43716724729681,-5.28506113479003,-6.24734703476886,-5.34880262499818,-6.37425543357297,-7.34365851054973,-5.30118493462765,-5.56771947256631,-3.44917546097935,-1.8027844746606,-0.454430403741095,-0.00766729868351421,-1.19581024416688,-2.25235117732921,-1.12189623319784,0.188457242526208,-0.969914317361653
"85",1.79909445435917,1.60898208999786,-0.299713343706195,-0.827053046693757,-0.402192727198903,-1.12278185782364,-1.30551658307215,-1.43594613058525,-1.14674831820072,-1.90418195058361,-1.11394935802837,-1.68484777388123,-1.67543306501549,-1.47628202328581,-1.77882606607207,-1.37722469953255,-2.44910012076639,-1.72298371422962,-2.76874404928654
"86",1.83974486086323,2.19116626242122,0.786556884748008,1.01401807949229,1.40437118801255,-3.24517107225613,-4.76266280063079,-4.28559362197531,-4.00671861471932,-3.44508736336671,-3.27354638589773,-1.73815410790168,-2.56983521198678,-1.88846035433135,-2.53810625836862,-2.45204177785597,-3.22211570743048,-5.14086389661687,-4.55880834654502
"87",4.79909445435919,0.904084354338328,0.913270534437691,1.59976906810615,1.18541101917491,-0.978516874942,-2.81902579071642,-2.64446880213102,-3.10833762572245,-3.74262019033693,-5.52648635864353,-4.95159385249952,-3.70495966347525,-2.80916266077434,-1.77459433758396,-0.635562494789293,-0.433239260928877,-2.52034096924797,-3.08885862306147
